time,GEN1:Vt,GEN2:Vt,GEN3:Vt,GEN4:Vt,GEN5:Vt,GEN6:Vt,GEN7:Vt,GEN8:Vt,GEN9:Vt,GEN10:Vt,GEN1:delta,GEN2:delta,GEN3:delta,GEN4:delta,GEN5:delta,GEN6:delta,GEN7:delta,GEN8:delta,GEN9:delta,GEN10:delta
0.66,1.0179921026028518,0.9500458414179576,0.9494395651242277,0.9353991396785237,0.9392934775955168,0.9186245559534327,0.9688744138920742,0.9864546974798826,0.9993973043754792,1.02179836305122,-0.06805415421359742,1.0278374553707332,0.9612654396043872,1.1471393699274195,1.2103536630603315,1.262863364875381,1.3710994609912008,1.0756608449875886,1.2546282609915487,0.11441320020794372
0.67,1.017137687925971,0.9476885696179411,0.9473151711579454,0.933169900214286,0.9380110394230341,0.9152758583726894,0.9645391394295691,0.9854843479458828,0.997614434020108,1.0204599711574085,-0.06635743039377626,1.0454203510162399,0.9790119662705561,1.1755895980252749,1.2382074027624708,1.3129420475052431,1.4200693793557808,1.0919488111473294,1.2764911668482768,0.12606044212574463
0.68,1.0162274223817043,0.9452316059275583,0.9450943381034397,0.9307997304686336,0.9365504242157772,0.9117954974496589,0.9599579953467844,0.9843683239287224,0.9957954238356016,1.0189926066873463,-0.06448190444701092,1.063325481837558,0.9971159137324556,1.2045067577264659,1.2662464207654753,1.3618748176292423,1.4685902567920257,1.108546654242538,1.2986358979540784,0.13819043634159625
0.6900000000000001,1.0152640232755072,0.9426789744797426,0.9427814611572388,0.9283022928940458,0.9349215615543471,0.9082098789379556,0.9551712319080004,0.9831152371124859,0.993938957848632,1.0174073676581277,-0.06241532529137316,1.0815598058152833,1.0155868171642835,1.2338716877816913,1.2944857430082948,1.4096285166900964,1.5165660212633645,1.1254639281461223,1.3210628180969093,0.1508654647164364
0.7000000000000001,1.014250020237447,0.9400400461174073,0.9403861777482496,0.9256968987456232,0.9331413796345313,0.9045537069375081,0.9502269938722533,0.9817370266457417,0.9920515105573069,1.0157175002538879,-0.06014528071031882,1.1001312166046486,1.0344348029239245,1.263665839337007,1.3229407074341417,1.4561759815445419,1.5639088477474417,1.1427125882104798,1.3437738642671637,0.16414175201860248
0.71,1.0131884977565855,0.9373222172676001,0.9379161909630898,0.9230005393547527,0.9312241681660418,0.9008585053550383,0.9451705357628788,0.980244773499295,0.9901354205963733,1.0139367638849104,-0.057659201704436586,1.1190484914604228,1.0536705183545563,1.2938713660342214,1.351626808065596,1.5014959727638262,1.6105393982068723,1.16030703956654,1.3667724572421514,0.17807161182742137
0.72,1.0120830720633887,0.9345283778977092,0.9353748905148908,0.9202240835771905,0.9291782634666109,0.8971486539729808,0.9400395847626899,0.9786462943712101,0.988186714928017,1.0120788047213265,-0.054944514209679815,1.1383205987443963,1.0733043879935218,1.3244697964812846,1.3805591838772326,1.5455723903784397,1.65638533557581,1.178262279765621,1.3900628147152152,0.1926915990647847
0.73,1.0109369744441503,0.9316665984528347,0.9327706837762089,0.9173838849177333,0.9270185933418332,0.893455450599067,0.9348782952677461,0.9769524099730296,0.9862090350626415,1.01015637995628,-0.05198867860120703,1.1579566469307452,1.093346542257232,1.355442314902909,1.409752531408911,1.5883942348562554,1.7013817092989765,1.1965936137178481,1.413649792257151,0.20802963737067445
0.74,1.0097534288558265,0.9287453793890478,0.9301123890256988,0.9144963204762918,0.9247604910124727,0.8898098101855545,0.9297300540115182,0.9751740009770379,0.9842066628634851,1.0081813067665326,-0.04877920467087035,1.1779658199588965,1.1138067446469537,1.3867698594335913,1.4392209719413975,1.6299554178136597,1.745470955886345,1.2153165420329441,1.4375387692506323,0.2241073495816782
0.75,1.0085359300303924,0.9257697387795181,0.927405456498758,0.9115728139381971,0.9224145001083257,0.8862361476998725,0.9246311681490771,0.9733189304014178,0.9821793602217682,1.0061636082818326,-0.04530368186013705,1.1983572455297722,1.134694252087558,1.4184330618914023,1.4689778879859527,1.6702544702491533,1.7886026421737335,1.234446440959684,1.4617354738168342,0.24094070929178632
0.76,1.0072901080130816,0.922846859695554,0.9247488853526961,0.9087825045398396,0.920119642693977,0.8828932754480464,0.919792890755108,0.9714899410025576,0.9802095840584293,1.0041475676156422,-0.04154983882968806,1.2191397782216915,1.156017584495041,1.4504119994762459,1.499035771598844,1.7092942145887124,1.8307330028132407,1.2539978578216022,1.4862457332970462,0.25853644493164973
0.77,1.0060122768325923,0.9197997699876664,0.9219824089661632,0.905847623316389,0.9176578160522396,0.8795636718131653,0.9149259634709342,0.9695222403072218,0.9781625219543211,1.002075789261771,-0.037505438375298336,1.2403222947514938,1.1777848623384026,1.482687046489367,1.5294060954481428,1.7470815532286508,1.87182532431412,1.273985929741498,1.5110756774309988,0.2769119029220446
0.78,1.0047091058142994,0.9167265262146386,0.919196280744199,0.9029248474507866,0.9151558898683068,0.876390313663752,0.9102248252759004,0.9675103021148509,0.976109684932869,0.9999885307826779,-0.033158462472143324,1.2619130442061752,1.200003108105061,1.5152375161025993,1.5600992103427331,1.7836270184587684,1.911848445220592,1.2944238861863675,1.5362311705296385,0.29606223564290995
0.79,1.0033833530559615,0.9136347905653296,0.916398387404449,0.9000270165030382,0.9126268736541848,0.873395120384296,0.9057206660308886,0.9654631353895932,0.9740556795383858,0.9978927507755151,-0.028497038549303598,1.2839199124717005,1.222678550606787,1.5480425817564005,1.591124221752145,1.8189445668050819,1.9507772151684453,1.3153242081826217,1.5617179340929106,0.3159859189437104
0.8,1.0020376445876098,0.9105316157747358,0.9135959912787104,0.8971657192144684,0.9100826646004541,0.8705972806620917,0.901441118012361,0.9633890457961528,0.9720047333613173,0.9957945705852757,-0.02350946681786819,1.306350287093347,1.2458164974773172,1.581081069478935,1.6224889136953222,1.853051267173421,1.988591916798925,1.3366982321122023,1.5875414162807555,0.33667808122132803
0.81,1.000674473950365,0.9074234792307259,0.9107957548701139,0.8943513577458292,0.907534058816794,0.8680132464709184,0.8974102478463581,0.9612956884543308,0.969960693193252,0.9936993445290033,-0.01818423113328324,1.3292110030698328,1.269421296776938,1.6143314857785545,1.654199677536998,1.8859670266610593,2.025277909044623,1.358556035562865,1.6137067089153738,0.35813083064818757
0.8200000000000001,0.9992962059458655,0.9043162454188008,0.9080037019165063,0.8915931111887139,0.9049906857656014,0.8656566725024064,0.8936484884972162,0.9591900481339127,0.9679269681638839,0.991611725169442,-0.012510008207810099,1.3525082975318161,1.2934963099557635,1.6477720538839113,1.686261454785111,1.9177143342112617,2.0608252832415963,1.3809063467196323,1.6402184758441085,0.38033356199970225
0.8300000000000001,0.9979050834019642,0.9012151435120894,0.9052251938895866,0.8888989186629247,0.9024609672528393,0.8635384008144038,0.8901726275198377,0.9570784307291216,0.9659064874058093,0.9895357259122455,-0.006475675519764654,1.3762477721466764,1.3180438946413486,1.6813807567012207,1.7186776932081484,1.948318024086749,2.0952285373718578,1.4037564743336515,1.6670808915921862,0.40327323733273845
0.84,0.9965032361824759,0.8981247577980542,0.9024649196090171,0.8862754793563341,0.8999520982823057,0.861666484521019,0.8869958435764868,0.9549664643446143,0.9639016707868667,0.9874747797372322,-7.031820262641628e-05,1.4004343622981488,1.343065395958685,1.7151353853836078,1.7514503156193444,1.977805060485297,2.128486272870602,1.427112255892255,1.694297589393207,0.42693464332417097
0.85,0.9950926917256977,0.8950490287231044,0.8997268957499532,0.8837282670223842,0.8974700471423905,0.8600462446620688,0.8841277834735479,0.9528591083590263,0.9619144112478941,0.9854317934441602,0.006716764845395195,1.4250723121898248,1.3685611452230786,1.7490135926249895,1.7845797006903812,2.0062043439442263,2.160600917295833,1.4509780218476132,1.721871617771916,0.45130062768003143
0.86,0.9936753864685263,0.8919912625893133,0.8970144762774263,0.8812615568043684,0.8950195723476778,0.8586803549445022,0.8815746726246717,0.9507606690137534,0.9599460674026774,0.9834091972049366,0.013896055430530853,1.4501651551270076,1.394530464984404,1.7829929499909742,1.8180646751891372,2.0335465395765295,2.1915784750742406,1.475356573991793,1.7498054049432004,0.4763523167103821
0.87,0.9922531775956062,0.8889541482192337,0.8943303691260803,0.8788784626170905,0.8926042543405744,0.8575689496617981,0.879339452653646,0.9486748202814218,0.9579974651955262,0.9814089895111114,0.021477810947504693,1.4757156983388393,1.4209716795406524,1.8170510087776612,1.8519025170775465,2.0598639266529832,2.2214283075264682,1.5002491762911905,1.778100730381088,0.5020693159204757
0.88,0.9908278546406981,0.8859397791972173,0.8916766587395363,0.8765809836611879,0.8902265401464593,0.8567097507289242,0.8774219407405689,0.9466046289869342,0.9560689075602549,0.97943277781904,0.029472059548518763,1.5017260118089,1.4478821301757543,1.8511653640423333,1.8860889689509248,2.085190268592014,2.250162942449977,1.5256555567100607,1.8067587029992649,0.5284298952764642
0.89,0.9894011505558443,0.882949680583152,0.8890548333737157,0.8743700589548028,0.8878877994495662,0.8560982103871275,0.8758190062266462,0.9445525833715928,0.9541601911726945,0.9774818153452409,0.03788859549807014,1.5281974206848368,1.4752581945078724,1.885313721575164,1.9206182613439697,2.1095607020402034,2.277797912705822,1.5515739187585766,1.835779745467745,0.5554111606498421
0.9,0.9879747519494299,0.8799848392642708,0.8864658163392392,0.8722456290281193,0.8855883908000105,0.8557276667082544,0.8745247608750994,0.942520624496583,0.9522706295284267,0.9755570345643497,0.04673697464219133,1.5551305009336516,1.503095309456886,1.9194739676763788,1.9554831454666977,2.1330116434176953,2.3043516225197123,1.57800096169259,1.8651635842665168,0.5829892128182579
0.91,0.9865503082743541,0.8770457373526368,0.8839100005989263,0.8702067041300917,0.8833277368633174,0.8555895095425285,0.8735307599975853,0.9405101800670876,0.950399081700911,0.9736590780205849,0.0560265099453591,1.5825250779968978,1.5313879974511304,1.9536242416679561,1.9906749349624582,2.155580711060109,2.329845239567857,1.6049319084680205,1.8949092451443086,0.6111392952931584
0.92,0.9851294398205228,0.8741323882425451,0.8813872863397341,0.868251438439111,0.8811044077748861,0.8556733549925818,0.8728262123663231,0.9385222004154573,0.9485439862366628,0.9717883270870802,0.06576626706991523,1.6103802282776816,1.5601298955917808,1.9877430111028982,2.026183556297275,2.1773066609072624,2.354302610372668,1.6323605407105426,1.9250150537074273,0.6398359321507903
0.93,0.9837137444306664,0.8712443751083208,0.8788971212989174,0.8663772098496614,0.8789162117590323,0.8559672268510746,0.8723981974197996,0.9365571965062907,0.9467033997196642,0.9699449293004047,0.07596505999159471,1.6386942833576121,1.5893137875770462,2.0218091496391586,2.0619976073934625,2.1982293335643606,2.3777501960799086,1.6602792400996709,1.9554786409087532,0.6690530569575419
0.9400000000000001,0.9823048029146607,0.8683808917457615,0.8764385437388814,0.8645807049274629,0.8767602922150723,0.856457743705103,0.8722318887205294,0.9346152799147359,0.9448750395842089,0.968128824863698,0.08663144666073785,1.667464836895761,1.6189316382565888,2.0558020175210903,2.098104424109937,2.218389610488862,2.400217025324678,1.6886790356844292,1.9862969532396102,0.6987641337999034
0.9500000000000001,0.9809041831848573,0.865540785738664,0.8740102280332092,0.8628580085910366,0.8746332304638228,0.8571303105875574,0.8723107829302552,0.9326962047804495,0.9430563307732697,0.966339772854169,0.09777372473218106,1.6966887542026745,1.6489746307386985,2.0897015445611338,2.134490154146834,2.237829377031717,2.4217346606164,1.7175496567450022,2.0174662674470683,0.7289422713506039
0.96,0.9795134431736849,0.8627226039659549,0.8716105328486924,0.8612046979950574,0.872531153292023,0.8579693141471771,0.8726169337311446,0.9307994117535725,0.941244455829065,0.9645773775920814,0.10939992739778635,1.7263621845101895,1.6794332060085073,2.1234883154414512,2.1711398379137132,2.256591490081239,2.4423371744808433,1.74687959089092,2.048982209606349,0.7595603308236852
0.97,0.9781341326251874,0.8599246404571005,0.86923755188754,0.8596159399691796,0.8704498443370692,0.8589583203220175,0.8731311901470002,0.9289240739274286,0.939436407966284,0.9628411155317317,0.12151781936427332,1.756480575972216,1.7102971050351197,2.1571436570630462,2.2080374958501667,2.274719748117784,2.4620611314889445,1.7766561471416344,2.080839778372859,0.790591028590892
0.98,0.9767677938747487,0.8571449865572521,0.8668891670946233,0.8580865912156613,0.8683848582296263,0.860080273445308,0.8738334386179132,0.9270691446985666,0.9376290466203357,0.9611303629236184,0.13413489302562126,1.7870386934331313,1.7415554133495077,2.1906497275628967,2.245166221627097,2.292258861584321,2.48094557227691,1.8068655237704347,2.113033372221949,0.8220070341488223
0.99,0.97541596174647,0.8543815832840013,0.8645631041423634,0.8566113003017746,0.8663316362683102,0.8613176956006101,0.8747028479719198,0.9252334074126526,0.9358191548882362,0.9594444243746604,0.1472583648838799,1.8180306389895815,1.773196608064333,2.223989606502573,2.2825082805889068,2.309254421608463,2.4990319957190246,1.8374928807084603,2.145556820458018,0.8537810640403692
1.0,0.9740801627060994,0.8516322756510238,0.8622569898878967,0.8551846103112924,0.8642856222511575,0.8626528848895908,0.8757181161394797,0.9234155265503465,0.934003498194744,0.9577825623043353,0.1608951722749818,1.849449875349239,1.8052086072828124,2.257147385609928,2.3200452127243953,2.3257528652722335,2.516364335552815,1.8685224163034917,2.178403417739789,0.8858859722450845
1.01,0.9727619134096558,0.8488948686078057,0.8599684113617597,0.8538010608563738,0.8622423769461514,0.8640681110971069,0.8768577170964669,0.9216141000875168,0.9321788834283424,0.956144027163787,0.1750519704571241,1.8812892519577549,1.8375788218080353,2.2901082593342466,2.357757939380693,2.3418014358133163,2.5329889279739346,1.8999374482099756,2.2115659618273726,0.9182948374617266
1.02,0.971462718784576,0.8461671841075991,0.8576949757038488,0.8524552880100419,0.860197689561065,0.8655458070523875,0.87810014612741,0.9198277125367725,0.9303422177084067,0.9545280881576621,0.18973513011862747,1.9135410338242496,1.8702942090188395,2.3228586143603107,2.395626872863819,2.357448136352,2.5489544670124684,1.931720498154492,2.2450367942114404,0.9509810476133879
1.03,0.9701840697720927,0.8434471186770641,0.8554343703207242,0.8511421206126273,0.8581476844840711,0.867068753810253,0.8794241611038709,0.9180549880508335,0.9284905658743875,0.9529340640903745,0.2049507353599752,1.9461969329281625,1.9033413287257412,2.3553861171237367,2.4336320280050754,2.372741675967543,2.5643119448687637,1.963853380277111,2.2788078432378134,0.9839183818125214
1.04,0.968927440847347,0.8407327007303304,0.8531844224086227,0.849856671344187,0.8560889215226937,0.868620257630497,0.880809017104661,0.9162946428514139,0.9266212057376217,0.9513613538553394,0.22070458220110276,1.9792481420381551,1.936706400763223,2.3876797982839824,2.471753134718317,2.387731407191897,2.5791145748187305,1.9963172926965935,2.312870669294694,1.017081089931653
1.05,0.9676942874183486,0.8380221467570379,0.8509431568785694,0.8485944209482736,0.8540184878793637,0.8701843166336943,0.8822346913962371,0.9145455361487597,0.9247316801133525,0.9498094660029379,0.23700217766000692,2.012685370719418,1.970375364015632,2.419730133047342,2.5099697505325453,2.4024672542430148,2.5934176947871665,2.0290929118893013,2.347216511587099,1.0504439698374572
1.06,0.9664860431872441,0.8353139154272783,0.8487088516428348,0.8473512940469413,0.8519340801740902,0.8717457749725247,0.8836820955716443,0.9128067186446315,0.9228198446601451,0.9482780467653613,0.2538487394425981,2.046498883251524,2.004333936516011,2.4515291161941875,2.548261372060423,2.416999631579368,2.607278650221743,2.062160489411213,2.381836335986366,1.0839824422633622
1.07,0.9653041175383764,0.8326067586039884,0.8464800891830965,0.8461237251058072,0.8498340749622204,0.8732904623909548,0.8851332715394985,0.911077477672227,0.9208839105999251,0.9467669058877832,0.2712491962764343,2.0806785381274304,2.0385676762032734,2.4830703306558095,2.5866075443586736,2.431379352616767,2.620756655466672,2.095499950433006,2.4167208834141736,1.1176726232209961
1.08,0.96414989299838,0.8298997682413691,0.8442558033257063,0.84490871329077,0.8477175863977384,0.8748053171571094,0.8865715680792923,0.9093573780253141,0.9189224814758872,0.9452760396179861,0.28920818891284955,2.115213828757754,2.0730620418760504,2.5143490085085145,2.624987967152777,2.4456575287027893,2.6339126334183374,2.1290909935030298,2.451860718202251,1.1514913937856759
1.09,0.9630247227949849,0.827192418180093,0.8420353202014367,0.8437038652001165,0.8455845099557303,0.8762784905526355,0.8879817948473063,0.9076462975687545,0.9169345832268067,0.9438056502413147,0.30773007181307643,2.1500939249652813,2.1078024538438007,2.5453620833069914,2.6633825969368803,2.4598854586879844,2.6468090338287444,2.16291319090539,2.4872462758625438,1.1854164670375662
1.1,0.9619299285242617,0.8244845999277112,0.8398183924663397,0.8425074247487706,0.8434355514432375,0.8776994313800809,0.889350351031443,0.9059444568041263,0.9149196870114843,0.9423561616136812,0.3268189155245543,2.185307714824813,2.1427743537496244,2.576108232764797,2.70177174402046,2.4741145096615678,2.6595096311890267,2.196946088943062,2.522867909708961,1.2194264518995412
1.11,0.9608667979214972,0.8217766516341245,0.8376052260041734,0.8413182898133461,0.8412722408835434,0.8790589493033677,0.8906653263072806,0.9042524416853416,0.9128777244005823,0.9409282302393727,0.34647850974388056,2.2208438463845215,2.1779632630262524,2.606587910905336,2.7401361636752135,2.4883959896278918,2.672079303657056,2.2311693074514265,2.558715935791562,1.253500913586166
1.12,0.959836582719422,0.8190693796328419,0.8353964985136687,0.8401360156025196,0.8390969312398671,0.880349256253123,0.8919165723263968,0.9025712191353447,0.9108090947571588,0.9395227515580643,0.36671236705303917,2.2566907687981343,2.2133548394481473,2.636803368948676,2.7784571406370735,2.5027810130845976,2.684583794973918,2.2655626378376654,2.594780675636987,1.287620430366016
1.1300000000000001,0.958840496569502,0.8163640721119398,0.8331933695975602,0.8389608050801485,0.8369127823331145,0.8815639855923604,0.8930957436480186,0.9009021448993607,0.9087146648424889,0.9381408612406946,0.3875237273058693,2.292836772403149,2.248934931258882,2.6667586643637686,2.8167165663365408,2.5173203606205825,2.6970894617289627,2.3001061389473203,2.631052496334397,1.3217666463416469
1.1400000000000001,0.9578797129976854,0.8136625046948427,0.8309974822044072,0.8377934871208087,0.83472373068645,0.8826981892295312,0.894196307775893,0.8992469635738974,0.906595760899893,0.9367839314396152,0.4089155626324509,2.3292700272989757,2.2846896283839264,2.696459657696748,2.8548970083623257,2.5320643337792075,2.7096630086700233,2.3347802300813956,2.667521847562911,1.3559223199671444
1.1500000000000001,0.9569553633653012,0.8109669379394623,0.8288109555171795,0.8366354834016868,0.8325344463789521,0.8837483133637882,0.8952135247484967,0.8976078008638643,0.9044541536757579,0.9354535620871076,0.43089058302039496,2.3659786200099644,2.320605310283701,2.725913996978174,2.8929817718046733,2.547062606527795,2.7223712150054222,2.3695657805254644,2.704179295222724,1.3900713680510504
1.16,0.9560685348084496,0.8082801069931332,0.8266363696220119,0.835488765315413,0.8303502782950425,0.8847121540293668,0.896144397514295,0.8959871483320277,0.9022920370235974,0.9341515674802863,0.4534512424241575,2.40295058786061,2.356668690058896,2.755131089708933,2.930954952271469,2.5623640747377405,2.7352806548021706,2.4044441950052544,2.741015551405585,1.4241989050307862
1.17,0.9552202681347111,0.8056052038584617,0.8244767425144683,0.8343558024125789,0.8281771894020348,0.8855887940509697,0.896987595066767,0.8943878411053175,0.9001120008950749,0.932879958522515,0.4765997453465949,2.440173950742518,2.392866854487562,2.7841220626197205,2.968801480517809,2.578016705110586,2.7484574146490908,2.439397494549493,2.7780215005187254,1.458291277351253
1.18,0.9544115556636984,0.8029458529209252,0.8223355001982443,0.8332395040410807,0.8260216838649532,0.8863785234107897,0.897743350980984,0.8928130291816264,0.8979169996443485,0.9316409211056225,0.5003380538312356,2.477636740012862,2.429187299749026,2.812899709586473,3.006507158773915,2.5940673849853693,2.7619668117270684,2.4744083923181166,2.815188221456926,1.4923360928326825
1.19,0.95364333900709,0.8003060805534411,0.8202164407934665,0.8321431559370949,0.823890727910048,0.8870827453445833,0.8984133405543461,0.8912661431308906,0.8957103166542071,0.9304367912086857,0.5246678947992038,2.515327024330155,2.465617962670535,2.8414784282581955,3.044058688993043,2.6105617744333696,2.7758731153175384,2.509460364039593,2.8525070057977437,1.5263222449684017
1.2,0.9529165067935457,0.7976902797392647,0.8181236936921125,0.8310703535387604,0.8217916663749983,0.8877038707175943,0.8990005401853548,0.8897508550994926,0.8934955263320246,0.9292700273549265,0.5495907676615216,2.5532329323026652,2.502147247415997,2.8698741461096207,3.0814436933667677,2.627544161990628,2.790239274594193,2.544537712792097,2.8899693720723825,1.5602399321494633
1.21,0.9522318923535373,0.7951031707378913,0.8160616748727635,0.8300249337421195,0.8197321368379857,0.8882452033745575,0.8995090729108889,0.8882710361039117,0.891276454521016,0.9281431811069055,0.5751079521355883,2.591342671895556,2.5387640476193356,2.8981042367651937,3.118650727566908,2.6450573252996996,2.8051266552937886,2.5796256279564487,2.9275670762371098,1.5940806718675702
1.22,0.951590271387889,0.7925497588575398,0.8140350395151328,0.8290109067069444,0.8177199831068712,0.8887108192099654,0.8999440441581721,0.886830710637029,0.8890571383303285,0.9270588662920977,0.6012205161940518,2.6296445466124325,2.5754577640453236,2.9261874275503126,3.155669287269104,2.663142397833532,2.820594787563676,2.6147102382610097,2.9652921185355314,1.6278373099983188
1.23,0.9509923596512138,0.7900352903932315,0.8120486330384019,0.8280323891579945,0.8157631696841786,0.8891054416685935,0.9003113717551233,0.8854340096098667,0.8868417863110457,0.926019727637906,0.6279293240748944,2.66812696853344,2.6122183179358665,2.9541436993089887,3.19248980859124,2.6818387427602106,2.836701126951125,2.6497786589272003,3.0031367469989734,1.6615040253116187
1.24,0.9504388106869667,0.7875652077449132,0.8101074416307442,0.8270935404273801,0.8138696986161679,0.8894343162695385,0.9006176140926322,0.8840851226161677,0.8846347398005466,0.9250284094602768,0.6552350442833418,2.7067784683535745,2.6490361602675665,2.9819941795836447,3.229103663139882,2.701183834881576,2.8535008301475075,2.684819033006259,3.041093457879602,1.6950763293938325
1.25,0.9499302136543085,0.7851451046509524,0.8082165432466851,0.8261985022593511,0.8120475298990234,0.8897030865608053,0.9008698000619445,0.8827882504421213,0.8824404361322357,0.9240875249972854,0.6831381575190041,2.745587702619929,2.6859022772054986,3.009761030283218,3.2655031483996186,2.72121315144543,2.8710465467433806,2.719820567071192,3.079154993348102,1.7285510621958
1.26,0.9494670912883204,0.7827806823654915,0.806381059931766,0.8253513431632911,0.8103045063661163,0.8899176736693553,0.9010752640221608,0.8815475586548689,0.88026337426922,0.9231996269128246,0.7116389644653451,2.784543458414266,2.7228081920873097,3.0374673309714826,3.301681474224357,2.741960072494002,2.889388227901441,2.754773561490652,3.117314336814604,1.7619263834418877
1.27,0.9490498980343611,0.7804777074813769,0.8046061121985657,0.8245560078664954,0.8086482837309162,0.8900841613285012,0.9012414886124924,0.8803671329979057,0.8781080832767132,0.9223671794204362,0.7407375933829988,2.823634655766758,2.7597459643103757,3.0651369588907853,3.337632746197345,2.763455791274122,2.9085729525246187,2.7896694355626073,3.155564706248265,1.7952017601475185
1.28,0.94867901839482,0.7782419719615726,0.8028967760327893,0.8238162721962178,0.8070862662221341,0.8902086879560077,0.9013759577381757,0.8792509372060244,0.8759790939058071,0.9215925323978564,0.7704340074534554,2.862850348117769,2.7967081855226006,3.0927944667998455,3.3733519466195108,2.78572923510023,2.928644771195405,2.82450074782424,3.1938995458780717,1.8283779504965167
1.29,0.9483547655224024,0.7760792557988687,0.8012580429607863,0.8231357035193934,0.8056255480309082,0.8902973470371052,0.9014860215541848,0.8782027737334723,0.8738809134268701,0.9208778977829725,0.8007280118250648,2.9021797211671707,2.83368797353474,3.1204649596510685,3.408834913865389,2.8088069969326246,2.949644567896884,2.8592612118803475,3.232312516655858,1.8614569843257298
1.3,0.9480773800888501,0.7739952925832306,0.7996947834673964,0.8225176266947454,0.8042728606015559,0.8903560967504575,0.9015787747712868,0.8772262477723098,0.8718180037290487,0.9202253284650149,0.8316192603190036,2.9416120904652443,2.8706789643792856,3.1481739710661287,3.4440783208143797,2.8327132778124544,2.9716099393005333,2.8939457081057576,3.270797485853226,1.8944421404535625
1.31,0.9478470294520059,0.7719957381242164,0.7982117139212885,0.821965095349792,0.8030345256424666,0.8903906794735686,0.9016609491355673,0.8763247348283424,0.8697947625967052,0.9196366998135986,0.8631072617586782,2.981136898106266,2.9076753029388853,3.1759473404917395,3.479079653024237,2.8574698401834606,2.994575091223141,2.9285502915784325,3.3093485161482348,1.927337921072387
1.32,0.9476638071377632,0.7700861421571893,0.7968133670483326,0.8214808681863551,0.8019164136145017,0.8904065515266375,0.9017388205022027,0.8755013520230889,0.8678155079863595,0.9191136939245674,0.8951913858918863,3.0207437088862035,2.9446716325567817,3.203811091833732,3.513837187265304,2.8830959720296767,3.0185707517156977,2.963072196589952,3.347959854536511,1.9601500234034481
